id_nodo,nombre,tipo,voltaje_kv,x,y
97208829,2861143,POSTE SENCILLO,115.0,-73.0904192466379,7.06879258694375
98102830,2358174,POSTE SENCILLO AP,115.0,-73.0959859284378,7.07425038641803
98102831,2358182,POSTE SENCILLO AP,115.0,-73.0958459447847,7.07423889743083
98102832,2358191,POSTE SENCILLO AP,115.0,-73.0957227999221,7.07420787026197
98102833,2358204,POSTE SENCILLO AP,115.0,-73.0957276785188,7.07388758482965
98102834,2358212,POSTE SENCILLO AP,115.0,-73.095690012095,7.07382316930456
98102835,2358221,POSTE SENCILLO AP,115.0,-73.0955903937539,7.07392645990073
98102836,2358239,POSTE SENCILLO AP,115.0,-73.0956362837792,7.0740734101087
98103027,2358247,POSTE SENCILLO AP,115.0,-73.0970041129016,7.07467371520269
98103028,2358255,POSTE SENCILLO AP,115.0,-73.0969607194101,7.07452290079147
98103029,2358271,POSTE SENCILLO AP,115.0,-73.0968791769122,7.0744072204648
98103201,2358280,POSTE SENCILLO AP,115.0,-73.0960923616314,7.07330607941054
98103202,2358298,POSTE SENCILLO AP,115.0,-73.0964243685789,7.07367021212144
98189370,2844486,POSTE SENCILLO,115.0,-73.0934047813102,7.06997283645396
98189371,2844494,CAJA DE INSPECCION,115.0,-73.0934441054254,7.06996385170359
98201553,2865181,CAJA DE INSPECCION,115.0,-73.0934694080593,7.06993910587832
98201554,2865190,CAJA DE INSPECCION,115.0,-73.093506035894,7.06990849836822
98208686,2860481,POSTE SENCILLO,115.0,-73.0918746227353,7.06834606133578
98208688,2860503,POSTE SENCILLO,115.0,-73.0917753142892,7.06825293614428
98208690,2860520,POSTE SENCILLO,115.0,-73.0916408136317,7.0682133041229
98208692,2860546,POSTE SENCILLO,115.0,-73.0914164874934,7.06822594619645
98208694,2860571,POSTE SENCILLO,115.0,-73.0912260163308,7.06826488801652
98208700,2860635,POSTE SENCILLO,115.0,-73.09110362142,7.06835439604037
98208702,2860651,POSTE SENCILLO,115.0,-73.0909670550079,7.06836263151595
98208704,2860708,POSTE SENCILLO,115.0,-73.0908034337771,7.06839393631828
98208706,2860724,POSTE SENCILLO,115.0,-73.0906633385224,7.06841457748937
98208708,2860741,POSTE SENCILLO,115.0,-73.0904823312117,7.06847594268893
98208713,2860805,POSTE SENCILLO,115.0,-73.0903695430383,7.06857174536716
98208715,2860821,POSTE SENCILLO,115.0,-73.0903966529958,7.06869271727766
98208718,2860848,POSTE SENCILLO,115.0,-73.0936086258444,7.07007613714138
98208720,2860872,POSTE SENCILLO,115.0,-73.093726490535,7.07016379539967
98208722,2860899,POSTE SENCILLO,115.0,-73.093868170466,7.07015576892015
98208724,2860911,POSTE SENCILLO,115.0,-73.0940042670657,7.07016022523328
98208726,2860937,POSTE SENCILLO,115.0,-73.0941278860271,7.0701549359904
98208728,2860953,POSTE SENCILLO,115.0,-73.0942487442651,7.07014131410068
98208730,2860988,POSTE SENCILLO,115.0,-73.0943432300915,7.07012347745298
98208732,2861003,POSTE SENCILLO,115.0,-73.0944696833854,7.07009183959124
98208733,2861011,CAJA DE INSPECCION,115.0,-73.0946238615929,7.07008383934811
98208734,2861020,POSTE SENCILLO,115.0,-73.0946169522739,7.07006440463641
98208735,2861038,CAJA DE INSPECCION,115.0,-73.0947739177204,7.07005224234059
98208736,2861046,POSTE SENCILLO,115.0,-73.0947684170596,7.0700300350241
98208737,2861054,CAJA DE INSPECCION,115.0,-73.0949573293369,7.07001379048318
98208738,2861071,POSTE SENCILLO,115.0,-73.0949490441696,7.06999018495801
98208740,2861097,POSTE SENCILLO,115.0,-73.0950643752128,7.06996684110524
98208743,2861151,CAJA DE INSPECCION,115.0,-73.0952305041902,7.06991829895017
98208745,2861186,CAJA DE INSPECCION,115.0,-73.0953597853195,7.06987184860358
98208747,2861208,CAJA DE INSPECCION,115.0,-73.0954594792874,7.06984342667501
98208749,2861224,CAJA DE INSPECCION,115.0,-73.095558108753,7.06980911677513
98208752,2861259,CAJA DE INSPECCION,115.0,-73.0956951262985,7.06977616283721
98208754,2861283,CAJA DE INSPECCION,115.0,-73.0958717167826,7.06979187893254
98208756,2861305,CAJA DE INSPECCION,115.0,-73.0959971917878,7.06976912587227
98208758,2861321,CAJA DE INSPECCION,115.0,-73.0961390481668,7.06974185978411
98208760,2861348,CAJA DE INSPECCION,115.0,-73.0962714829993,7.06971899478717
98208762,2861372,CAJA DE INSPECCION,115.0,-73.0962894027312,7.06985128456579
98208766,2861411,POSTE SENCILLO,115.0,-73.0964179156432,7.06982566277234
98208768,2861445,CAJA DE INSPECCION,115.0,-73.0964966628709,7.06973527445315
98208769,2861453,POSTE SENCILLO,115.0,-73.0964987535108,7.0697010676872
98208770,2861470,CAJA DE INSPECCION,115.0,-73.0966699815627,7.0696933830501
98208771,2861488,POSTE SENCILLO,115.0,-73.096674069069,7.0696692431467
98208772,2861496,CAJA DE INSPECCION,115.0,-73.0968230571164,7.06970175299718
98208773,2861500,POSTE SENCILLO,115.0,-73.0968251173783,7.06967760880817
98208774,2861518,CAJA DE INSPECCION,115.0,-73.0969479275647,7.06970805620589
98208775,2861526,POSTE SENCILLO,115.0,-73.0969540284617,7.06968190440579
98208776,2861534,CAJA DE INSPECCION,115.0,-73.0970627299879,7.06971634521954
98208777,2861542,POSTE SENCILLO,115.0,-73.097052703999,7.06969419164351
98208778,2861551,CAJA DE INSPECCION,115.0,-73.0971956641506,7.06972266539583
98208779,2861577,POSTE SENCILLO,115.0,-73.0971960872893,7.06969805665325
98208780,2861585,CAJA DE INSPECCION,115.0,-73.0972967719996,7.06971033904306
98208782,2861607,CAJA DE INSPECCION,115.0,-73.0974337973693,7.06968647984829
98208784,2861623,CAJA DE INSPECCION,115.0,-73.0975365002586,7.06969877548913
98208786,2861640,CAJA DE INSPECCION,115.0,-73.0975484422836,7.06976923019716
98208787,2861658,POSTE SENCILLO,115.0,-73.0975222340724,7.06977722136524
98208827,2861127,POSTE SENCILLO,115.0,-73.0904202898612,7.06911424967712
98208828,2861135,POSTE SENCILLO,115.0,-73.0904188965876,7.06895687915849
98208829,2861143,POSTE SENCILLO,115.0,-73.0904192466379,7.06879258694375
99189370,2844486,POSTE SENCILLO,115.0,-73.0934047813102,7.06997283645396
99189371,2844494,CAJA DE INSPECCION,115.0,-73.0934441054254,7.06996385170359
100189371,2844494,CAJA DE INSPECCION,115.0,-73.0934441054254,7.06996385170359
101189371,2844494,CAJA DE INSPECCION,115.0,-73.0934441054254,7.06996385170359
651013369,9904786,POSTE SENCILLO,13.8,-73.0944216745533,7.07267834765532
971105672,1837265,POSTE SENCILLO,115.0,-73.097244282914,7.07357064213032
971105674,1837273,CAJA DE INSPECCION,115.0,-73.0972338848821,7.07355378324563
971105675,1837281,POSTE SENCILLO,115.0,-73.0970860566977,7.07358447545349
971105676,1837290,CAJA DE INSPECCION,115.0,-73.0970914295866,7.0735835925107
971105677,1837303,POSTE SENCILLO,115.0,-73.0970486426746,7.07349765404617
971105679,1837311,CAJA DE INSPECCION,115.0,-73.0970557945773,7.07350214037316
971105691,1837320,POSTE SENCILLO,115.0,-73.095760180141,7.07406910637506
971105696,1837397,POSTE SENCILLO,115.0,-73.0960071720519,7.07381342337058
971105702,1837419,POSTE SENCILLO,115.0,-73.0958768338291,7.07398591968329
971105931,1837761,POSTE SENCILLO AP,115.0,-73.0972033128555,7.07422629307574
971106532,1853589,POSTE SENCILLO AP,115.0,-73.0945964509871,7.07132811481982
971106533,1853660,POSTE SENCILLO AP,115.0,-73.0944381723735,7.0710982240505
971106534,1853767,POSTE SENCILLO AP,115.0,-73.0944588895657,7.07167394848619
971106535,1853864,POSTE SENCILLO AP,115.0,-73.0946849583699,7.07188192100441
971107091,1846418,POSTE SENCILLO AP,115.0,-73.0959705130938,7.07365051065908
971107094,1846426,CAJA DE INSPECCION,115.0,-73.0959764720601,7.073654696403
971107416,1846591,POSTE SENCILLO AP,115.0,-73.0908615054625,7.06833291126928
971107417,1846604,CAJA DE INSPECCION,115.0,-73.0908601809926,7.068332113574
971107491,1856235,POSTE SENCILLO AP,115.0,-73.0926277394921,7.07098073278445
971107492,1856243,POSTE SENCILLO AP,115.0,-73.0927312562567,7.07092193053295
971107493,1856251,POSTE SENCILLO AP,115.0,-73.0928280620896,7.07086177268234
971107494,1856260,POSTE SENCILLO AP,115.0,-73.0927945700537,7.0708254844111
971112832,1850865,POSTE SENCILLO,115.0,-73.0972143679546,7.07436442260729
971112833,1850962,POSTE SENCILLO,115.0,-73.0970350005997,7.07420708690002
971112834,1851063,POSTE SENCILLO AP,115.0,-73.0969312086228,7.07420075920008
971113871,1853333,POSTE SENCILLO AP,115.0,-73.0937212987547,7.0713274418055
971113872,1906755,POSTE SENCILLO AP,115.0,-73.0929132365212,7.07146845416617
971114087,1911163,POSTE SENCILLO AP,115.0,-73.0949056378949,7.07231443691637
971114088,1911261,POSTE SENCILLO AP,115.0,-73.0951562005689,7.07261985193923
971114089,1911368,POSTE SENCILLO AP,115.0,-73.0953821597774,7.07305124964958
971114150,1913662,POSTE SENCILLO AP,115.0,-73.0968073845695,7.07374324195191
971114151,1913760,POSTE SENCILLO AP,115.0,-73.0966563547731,7.0736221985466
971114152,1913867,POSTE SENCILLO AP,115.0,-73.0964615795073,7.073904915124
971114170,1915568,POSTE SENCILLO,115.0,-73.0941454131689,7.07324593600671
971114171,1915665,POSTE SENCILLO,115.0,-73.0939118041534,7.07323068738718
971114172,1915762,POSTE SENCILLO AP,115.0,-73.0947973959947,7.07305409585725
971114207,1916297,POSTE SENCILLO AP,115.0,-73.0944321308125,7.07102316470997
971114208,1916301,CAJA DE INSPECCION,115.0,-73.0944222858424,7.07102224967395
971114251,1916602,POSTE SENCILLO AP,115.0,-73.0955904551946,7.07414454986447
971114252,1916611,POSTE SENCILLO AP,115.0,-73.0954073697366,7.07394280591259
971114253,1916629,POSTE SENCILLO AP,115.0,-73.0954719640756,7.07387587252571
971114254,1916637,CAJA DE INSPECCION,115.0,-73.0954001837674,7.07395441615618
971114255,1916645,CAJA DE INSPECCION,115.0,-73.0954629839797,7.0738892675102
971114256,1916653,POSTE SENCILLO AP,115.0,-73.0953188362253,7.07390058890532
971114257,1916661,CAJA DE INSPECCION,115.0,-73.0953287058305,7.07388987858456
971114258,1916670,POSTE SENCILLO AP,115.0,-73.0952312587049,7.07382960848944
971114259,1916688,POSTE SENCILLO AP,115.0,-73.0952540826354,7.0737605004147
971114260,1916696,POSTE SENCILLO,115.0,-73.0953140457055,7.07362589149605
971114571,1922661,POSTE SENCILLO,115.0,-73.0958525671304,7.07433135723539
971114591,1922769,POSTE SENCILLO AP,115.0,-73.0944795635783,7.0724120635592
971114834,1926021,POSTE SENCILLO AP,115.0,-73.0948657116343,7.0731823140928
971114851,1926039,POSTE SENCILLO AP,115.0,-73.0945956376867,7.07281699825729
971114852,1926047,POSTE SENCILLO,115.0,-73.0945492326201,7.07243141873654
971114853,1926055,POSTE SENCILLO AP,115.0,-73.0943178075481,7.0722305044908
971114854,1926063,POSTE SENCILLO AP,115.0,-73.0942631473531,7.07225632262629
971114855,1926071,POSTE SENCILLO AP,115.0,-73.0940531136058,7.07209938387663
971114856,1926080,POSTE SENCILLO AP,115.0,-73.0946249452398,7.07184242940599
971114857,1926098,POSTE SENCILLO AP,115.0,-73.0954261047427,7.07312307774488
971114858,1926101,POSTE SENCILLO AP,115.0,-73.0935635427536,7.07123796110486
971114874,1926110,POSTE SENCILLO,115.0,-73.0934247469246,7.07104741432536
971114952,1926128,POSTE SENCILLO AP,115.0,-73.093173553175,7.07109383224075
971115206,1936425,POSTE SENCILLO,115.0,-73.0938755914056,7.07114973903929
971125672,1991167,POSTE SENCILLO AP,115.0,-73.0976758296284,7.07366753386864
971125673,1991264,POSTE SENCILLO AP,115.0,-73.0976151427956,7.07366241561625
971125674,1991361,POSTE SENCILLO AP,115.0,-73.0975291057171,7.07363054444743
971125675,1991400,POSTE SENCILLO AP,115.0,-73.0973798528209,7.07348988836073
971125676,1991418,POSTE SENCILLO AP,115.0,-73.0971307002998,7.07344409232587
971125677,1991426,POSTE SENCILLO AP,115.0,-73.0970264979783,7.07343029147607
971137995,2086832,POSTE SENCILLO,115.0,-73.0947941870247,7.07149201634042
971137996,2086824,POSTE SENCILLO,115.0,-73.0946810007102,7.07126727193799
971137997,2086816,POSTE SENCILLO,115.0,-73.0945884728433,7.07109396793179
971192936,2697599,POSTE SENCILLO AP,115.0,-73.0929637602218,7.07072043320286
971192937,2697602,POSTE SENCILLO AP,115.0,-73.0928865905035,7.07076212683676
971206479,3010261,POSTE SENCILLO,115.0,-73.0949290948588,7.07179672608943
971222867,1757199,POSTE SENCILLO,115.0,-73.0949491828163,7.07180299603764
971222869,1757253,POSTE SENCILLO,115.0,-73.0949124475956,7.07168727376911
971315363,4189337,POSTE SENCILLO,115.0,-73.0968258209608,7.07414244466802
981114152,1913867,POSTE SENCILLO AP,115.0,-73.0964615795073,7.073904915124
